"locality_identifier","household_identifier","treatment_locality","promotion_locality","eligible","enrolled","enrolled_rp","poverty_index","round","health_expenditures","age_hh","age_sp","educ_hh","educ_sp","female_hh","indigenous","hhsize","dirtfloor","bathroom","land","hospital_distance","enrolled_num"
193,5431,"Control","Promotion","Eligible","Not enrolled",0,40.9343109130859,"Before",7.86671447753906,48,37,0,0,0,0,9,1,1,0,77.4253212588937,0
193,5431,"Control","Promotion","Eligible","Not enrolled",0,40.9343109130859,"After",17.0317878723145,49,38,0,0,0,0,9,1,1,0,77.4253212588937,0
193,5432,"Control","Promotion","Eligible","Not enrolled",0,36.3214836120605,"Before",14.0056972503662,26,22,4,5,0,0,5,1,0,0,77.4253212588937,0
193,5432,"Control","Promotion","Eligible","Not enrolled",0,36.3214836120605,"After",14.4985246658325,27,23,4,5,0,0,5,1,0,0,77.4253212588937,0
4,5433,"Control","No promotion","Eligible","Not enrolled",0,57.3415756225586,"After",21.7135429382324,27,24,2,5,0,0,5,0,0,0,30.4132776946769,0
4,5433,"Control","No promotion","Eligible","Not enrolled",0,57.3415756225586,"Before",16.6864395141602,26,23,2,5,0,0,5,0,0,0,30.4132776946769,0
4,5435,"Control","No promotion","Eligible","Not enrolled",0,52.2411117553711,"After",14.685751914978,39,32,3,3,0,0,7,0,0,0,30.4132776946769,0
4,5435,"Control","No promotion","Eligible","Not enrolled",0,52.2411117553711,"Before",14.25355052948,38,31,3,3,0,0,7,0,0,0,30.4132776946769,0
4,5436,"Control","No promotion","Eligible","Not enrolled",0,49.536319732666,"After",11.194447517395,33,28,6,3,0,0,6,0,0,0,30.4132776946769,0
4,5436,"Control","No promotion","Eligible","Not enrolled",0,49.536319732666,"Before",15.5311622619629,32,27,6,3,0,0,6,0,0,0,30.4132776946769,0
4,5439,"Control","No promotion","Eligible","Not enrolled",0,55.7187004089355,"After",19.1472644805908,47,46,6,3,0,0,5,0,1,1,30.4132776946769,0
4,5439,"Control","No promotion","Eligible","Not enrolled",0,55.7187004089355,"Before",19.9221782684326,45,44,6,3,0,0,5,0,1,1,30.4132776946769,0
4,5440,"Control","No promotion","Eligible","Not enrolled",0,55.5641403198242,"Before",16.1825942993164,35,33,5,6,0,0,6,0,0,0,30.4132776946769,0
4,5440,"Control","No promotion","Eligible","Not enrolled",0,55.5641403198242,"After",12.6354150772095,36,34,5,6,0,0,6,0,0,0,30.4132776946769,0
4,5441,"Control","No promotion","Eligible","Not enrolled",0,57.0324592590332,"Before",19.2339611053467,32,22,6,6,0,0,4,0,0,0,30.4132776946769,0
4,5441,"Control","No promotion","Eligible","Not enrolled",0,57.0324592590332,"After",21.899097442627,33,23,6,6,0,0,4,0,0,0,30.4132776946769,0
4,5448,"Control","No promotion","Eligible","Not enrolled",0,55.5641403198242,"After",12.7878150939941,50,39,3,0,0,0,9,0,0,1,30.4132776946769,0
4,5448,"Control","No promotion","Eligible","Not enrolled",0,55.5641403198242,"Before",11.4038534164429,49,38,3,0,0,0,9,0,0,1,30.4132776946769,0
4,5451,"Control","No promotion","Eligible","Not enrolled",0,54.7140655517578,"Before",18.7219753265381,28,41,6,2,0,0,6,0,0,0,30.4132776946769,0
4,5451,"Control","No promotion","Eligible","Not enrolled",0,54.7140655517578,"After",18.2115211486816,29,41,6,2,0,0,6,0,0,0,30.4132776946769,0
18,5452,"Control","No promotion","Eligible","Not enrolled",0,32.8438949584961,"After",13.2260475158691,33,30,4,6,0,0,10,0,0,2,27.7348217263854,0
18,5452,"Control","No promotion","Eligible","Not enrolled",0,32.8438949584961,"Before",7.82731819152832,32,29,4,6,0,0,10,0,0,2,27.7348217263854,0
18,5454,"Control","No promotion","Eligible","Not enrolled",0,57.6506958007812,"Before",18.8072757720947,75,71,0,0,0,0,4,1,0,2,27.7348217263854,0
18,5454,"Control","No promotion","Eligible","Not enrolled",0,57.6506958007812,"After",14.3075408935547,76,72,0,0,0,0,4,1,0,2,27.7348217263854,0
18,5455,"Control","No promotion","Eligible","Not enrolled",0,48.3303718566895,"Before",15.3312349319458,70,64,0.5,0,0,0,7,0,0,1,27.7348217263854,0
18,5455,"Control","No promotion","Eligible","Not enrolled",0,48.3303718566895,"After",13.0007753372192,71,65,0.5,0,0,0,7,0,0,1,27.7348217263854,0
18,5459,"Control","No promotion","Eligible","Not enrolled",0,56.981143951416,"After",18.8780097961426,36,38,5,3,0,0,3,1,0,0,27.7348217263854,0
18,5459,"Control","No promotion","Eligible","Not enrolled",0,56.981143951416,"Before",19.9498138427734,35,37,5,3,0,0,3,1,0,0,27.7348217263854,0
80,5462,"Treatment","Promotion","Eligible","Enrolled",1,47.6043281555176,"Before",13.241509437561,48,37,2,3,0,0,8,0,0,0,32.9943730312948,1
80,5462,"Treatment","Promotion","Eligible","Enrolled",1,47.6043281555176,"After",10.5422468185425,50,38,2,3,0,0,8,0,0,0,32.9943730312948,1
80,5465,"Treatment","Promotion","Eligible","Enrolled",1,46.5224113464355,"Before",19.8594589233398,21,41,3,2,0,0,4,1,1,0,32.9943730312948,1
80,5465,"Treatment","Promotion","Eligible","Enrolled",1,46.5224113464355,"After",12.5521898269653,22,41,3,2,0,0,4,1,1,0,32.9943730312948,1
9,5469,"Treatment","Promotion","Eligible","Enrolled",1,49.6136016845703,"Before",12.9672813415527,31,28,1,6,0,0,6,1,0,0,42.1686220772948,1
9,5469,"Treatment","Promotion","Eligible","Enrolled",1,49.6136016845703,"After",5.51332092285156,32,29,1,6,0,0,6,1,0,0,42.1686220772948,1
9,5475,"Treatment","Promotion","Eligible","Enrolled",1,49.8805236816406,"Before",14.2871789932251,49,28,6,3,0,0,6,1,0,0,42.1686220772948,1
9,5475,"Treatment","Promotion","Eligible","Enrolled",1,49.8805236816406,"After",0.56459254026413,50,29,6,3,0,0,6,1,0,0,42.1686220772948,1
9,5480,"Treatment","Promotion","Eligible","Enrolled",1,57.9598159790039,"Before",15.8327131271362,26,19,6,6,0,0,4,1,0,0,42.1686220772948,1
9,5480,"Treatment","Promotion","Eligible","Enrolled",1,57.9598159790039,"After",10.1773405075073,27,20,6,6,0,0,4,1,0,0,42.1686220772948,1
9,5484,"Treatment","Promotion","Eligible","Enrolled",1,50.9273567199707,"Before",14.2618818283081,44,33,2,2,0,0,8,0,0,8,42.1686220772948,1
9,5484,"Treatment","Promotion","Eligible","Enrolled",1,50.9273567199707,"After",2.89676976203918,45,34,2,2,0,0,8,0,0,8,42.1686220772948,1
9,5486,"Treatment","Promotion","Eligible","Enrolled",1,56.1050987243652,"Before",17.9220371246338,46,18,1,5,0,0,4,1,0,3,42.1686220772948,1
9,5486,"Treatment","Promotion","Eligible","Enrolled",1,56.1050987243652,"After",2.49482846260071,47,19,1,5,0,0,4,1,0,3,42.1686220772948,1
9,5488,"Treatment","Promotion","Eligible","Enrolled",1,55.7959823608398,"After",10.2147607803345,61,57,3,4,0,0,9,0,1,8,42.1686220772948,1
9,5488,"Treatment","Promotion","Eligible","Enrolled",1,55.7959823608398,"Before",13.8402948379517,60,56,3,4,0,0,9,0,1,8,42.1686220772948,1
9,5495,"Treatment","Promotion","Eligible","Enrolled",1,52.8593521118164,"After",4.65984439849854,28,22,2,5,0,0,5,1,0,0,42.1686220772948,1
9,5495,"Treatment","Promotion","Eligible","Enrolled",1,52.8593521118164,"Before",14.0687427520752,27,21,2,5,0,0,5,1,0,0,42.1686220772948,1
9,5496,"Treatment","Promotion","Eligible","Enrolled",1,55.5255012512207,"Before",7.7277684211731,49,32,0,3,0,0,9,1,1,0,42.1686220772948,1
9,5496,"Treatment","Promotion","Eligible","Enrolled",1,55.5255012512207,"After",0.687596499919891,50,33,0,3,0,0,9,1,1,0,42.1686220772948,1
9,5501,"Treatment","Promotion","Eligible","Enrolled",1,57.2642974853516,"After",0.336152255535126,44,44,3,5,0,0,10,1,0,8,42.1686220772948,1
9,5501,"Treatment","Promotion","Eligible","Enrolled",1,57.2642974853516,"Before",7.91822147369385,43,43,3,5,0,0,10,1,0,8,42.1686220772948,1
9,5503,"Treatment","Promotion","Eligible","Enrolled",1,54.4822273254395,"Before",10.2715101242065,32,26,6,3,0,0,8,1,0,8,42.1686220772948,1
9,5503,"Treatment","Promotion","Eligible","Enrolled",1,54.4822273254395,"After",3.37041878700256,34,28,6,3,0,0,8,1,0,8,42.1686220772948,1
9,5506,"Treatment","Promotion","Eligible","Enrolled",1,45.6723327636719,"Before",10.2822179794312,36,32,5,2,0,0,9,0,0,1,42.1686220772948,1
9,5506,"Treatment","Promotion","Eligible","Enrolled",1,45.6723327636719,"After",1.95377373695374,37,33,5,2,0,0,9,0,0,1,42.1686220772948,1
9,5507,"Treatment","Promotion","Eligible","Enrolled",1,54.5595054626465,"After",0,50,50,3,0,0,0,5,1,0,2,42.1686220772948,1
9,5507,"Treatment","Promotion","Eligible","Enrolled",1,54.5595054626465,"Before",17.5468788146973,49,49,3,0,0,0,5,1,0,2,42.1686220772948,1
9,5517,"Treatment","Promotion","Eligible","Enrolled",1,55.0231857299805,"After",7.52384662628174,37,31,3,6,0,0,6,1,0,1,42.1686220772948,1
9,5517,"Treatment","Promotion","Eligible","Enrolled",1,55.0231857299805,"Before",13.722128868103,36,30,3,6,0,0,6,1,0,1,42.1686220772948,1
9,5521,"Treatment","Promotion","Eligible","Enrolled",1,56.2596588134766,"Before",12.9169397354126,30,29,9,4,0,0,6,1,0,0,42.1686220772948,1
9,5521,"Treatment","Promotion","Eligible","Enrolled",1,56.2596588134766,"After",2.48968625068665,30,29,9,4,0,0,6,1,0,0,42.1686220772948,1
9,5530,"Treatment","Promotion","Eligible","Enrolled",1,56.6460571289062,"After",0.785925090312958,25,24,6,6,0,0,6,1,0,0,42.1686220772948,1
9,5530,"Treatment","Promotion","Eligible","Enrolled",1,56.6460571289062,"Before",11.8783674240112,24,23,6,6,0,0,6,1,0,0,42.1686220772948,1
9,5532,"Treatment","Promotion","Eligible","Enrolled",1,57.6506958007812,"Before",13.9760704040527,34,31,3,1,0,0,7,0,0,0,42.1686220772948,1
9,5532,"Treatment","Promotion","Eligible","Enrolled",1,57.6506958007812,"After",4.11893081665039,35,32,3,1,0,0,7,0,0,0,42.1686220772948,1
61,5533,"Treatment","Promotion","Eligible","Enrolled",1,51.3137550354004,"Before",21.0975914001465,71,55,0,0,0,1,2,1,1,2,48.1985102224734,1
61,5533,"Treatment","Promotion","Eligible","Enrolled",1,51.3137550354004,"After",43.0945777893066,72,56,0,0,0,1,2,1,1,2,48.1985102224734,1
61,5538,"Treatment","Promotion","Eligible","Enrolled",1,49.922721862793,"Before",12.6785163879395,60,55,0,0,0,1,6,1,1,2,48.1985102224734,1
61,5538,"Treatment","Promotion","Eligible","Enrolled",1,49.922721862793,"After",17.7612075805664,61,56,0,0,0,1,6,1,1,2,48.1985102224734,1
61,5542,"Treatment","Promotion","Eligible","Enrolled",1,46.6769714355469,"After",32.8736991882324,61,41,0,2,1,1,4,1,1,1,48.1985102224734,1
61,5542,"Treatment","Promotion","Eligible","Enrolled",1,46.6769714355469,"Before",18.3447113037109,60,41,0,2,1,1,4,1,1,1,48.1985102224734,1
61,5543,"Treatment","Promotion","Eligible","Enrolled",1,46.2132911682129,"After",22.329273223877,46,40,2,0,0,1,7,1,1,0,48.1985102224734,1
61,5543,"Treatment","Promotion","Eligible","Enrolled",1,46.2132911682129,"Before",10.2748241424561,45,39,2,0,0,1,7,1,1,0,48.1985102224734,1
61,5544,"Treatment","Promotion","Eligible","Enrolled",1,36.9397201538086,"After",17.3816528320312,37,35,0,0,0,1,7,1,1,0,48.1985102224734,1
61,5544,"Treatment","Promotion","Eligible","Enrolled",1,36.9397201538086,"Before",8.41011619567871,36,34,0,0,0,1,7,1,1,0,48.1985102224734,1
61,5545,"Treatment","Promotion","Eligible","Enrolled",1,45.1313743591309,"After",23.7703742980957,36,27,0,0,0,1,4,1,1,0,48.1985102224734,1
61,5545,"Treatment","Promotion","Eligible","Enrolled",1,45.1313743591309,"Before",13.9660730361938,35,26,0,0,0,1,4,1,1,0,48.1985102224734,1
61,5547,"Treatment","Promotion","Eligible","Enrolled",1,43.1993827819824,"Before",11.7155599594116,20,19,6,6,0,1,6,0,1,2,48.1985102224734,1
61,5547,"Treatment","Promotion","Eligible","Enrolled",1,43.1993827819824,"After",43.9103813171387,21,20,6,6,0,1,6,0,1,2,48.1985102224734,1
61,5549,"Treatment","Promotion","Eligible","Enrolled",1,49.6136016845703,"After",19.9911575317383,20,41,0,2,0,1,6,0,1,0,48.1985102224734,1
61,5549,"Treatment","Promotion","Eligible","Enrolled",1,49.6136016845703,"Before",14.4985942840576,19,41,0,2,0,1,6,0,1,0,48.1985102224734,1
61,5551,"Treatment","Promotion","Eligible","Enrolled",1,49.3431205749512,"Before",11.623969078064,63,60,2,0,0,1,7,1,1,2,48.1985102224734,1
61,5551,"Treatment","Promotion","Eligible","Enrolled",1,49.3431205749512,"After",10.1728849411011,64,61,2,0,0,1,7,1,1,2,48.1985102224734,1
61,5552,"Treatment","Promotion","Eligible","Enrolled",1,44.8222579956055,"Before",11.1686668395996,30,32,3,0,0,1,6,1,1,2,48.1985102224734,1
61,5552,"Treatment","Promotion","Eligible","Enrolled",1,44.8222579956055,"After",10.7724924087524,31,33,3,0,0,1,6,1,1,2,48.1985102224734,1
61,5553,"Treatment","Promotion","Eligible","Enrolled",1,36.0896453857422,"Before",8.44311237335205,45,40,3,0,0,1,8,1,1,1,48.1985102224734,1
61,5553,"Treatment","Promotion","Eligible","Enrolled",1,36.0896453857422,"After",14.914834022522,46,41,3,0,0,1,8,1,1,1,48.1985102224734,1
61,5554,"Treatment","Promotion","Eligible","Enrolled",1,44.1267395019531,"Before",9.19287204742432,60,54,2,0,0,1,8,1,1,0,48.1985102224734,1
61,5554,"Treatment","Promotion","Eligible","Enrolled",1,44.1267395019531,"After",6.49316692352295,61,55,2,0,0,1,8,1,1,0,48.1985102224734,1
61,5555,"Treatment","Promotion","Eligible","Enrolled",1,46.9860877990723,"After",10.1292695999146,18,18,6,0,0,1,4,1,1,0,48.1985102224734,1
61,5555,"Treatment","Promotion","Eligible","Enrolled",1,46.9860877990723,"Before",12.2878332138062,17,17,6,0,0,1,4,1,1,0,48.1985102224734,1
61,5556,"Treatment","Promotion","Eligible","Enrolled",1,43.1993827819824,"After",7.13335132598877,32,28,2,0,0,1,5,1,1,0,48.1985102224734,1
61,5556,"Treatment","Promotion","Eligible","Enrolled",1,43.1993827819824,"Before",12.6889200210571,31,28,2,0,0,1,5,1,1,0,48.1985102224734,1
61,5557,"Treatment","Promotion","Eligible","Enrolled",1,41.1901092529297,"Before",13.7301387786865,33,30,2,0,0,1,6,0,1,1,48.1985102224734,1
61,5557,"Treatment","Promotion","Eligible","Enrolled",1,41.1901092529297,"After",12.986231803894,34,31,2,0,0,1,6,0,1,1,48.1985102224734,1
73,5561,"Treatment","Promotion","Eligible","Enrolled",1,44.2812995910645,"After",12.5891389846802,25,24,4,0,0,1,5,1,1,2,43.8400229437422,1
73,5561,"Treatment","Promotion","Eligible","Enrolled",1,44.2812995910645,"Before",11.9663782119751,24,23,4,0,0,1,5,1,1,2,43.8400229437422,1
73,5563,"Treatment","Promotion","Eligible","Enrolled",1,45.3632164001465,"After",17.0500030517578,36,34,0,3,0,1,4,1,1,0,43.8400229437422,1
73,5563,"Treatment","Promotion","Eligible","Enrolled",1,45.3632164001465,"Before",14.4475879669189,35,33,0,3,0,1,4,1,1,0,43.8400229437422,1
73,5564,"Treatment","Promotion","Eligible","Enrolled",1,42.3493041992188,"After",19.9065570831299,26,24,6,0,0,1,5,1,1,0,43.8400229437422,1
73,5564,"Treatment","Promotion","Eligible","Enrolled",1,42.3493041992188,"Before",11.7064371109009,25,23,6,0,0,1,5,1,1,0,43.8400229437422,1
73,5569,"Treatment","Promotion","Eligible","Enrolled",1,39.8763542175293,"Before",12.3847379684448,36,41,0,2,1,1,6,1,0,0,43.8400229437422,1
73,5569,"Treatment","Promotion","Eligible","Enrolled",1,39.8763542175293,"After",11.089638710022,37,41,0,2,1,1,6,1,0,0,43.8400229437422,1
73,5570,"Treatment","Promotion","Eligible","Enrolled",1,51.3137550354004,"After",25.5427474975586,29,24,2,0,0,1,3,1,0,2,43.8400229437422,1
73,5570,"Treatment","Promotion","Eligible","Enrolled",1,51.3137550354004,"Before",16.1638298034668,28,23,2,0,0,1,3,1,0,2,43.8400229437422,1
73,5571,"Treatment","Promotion","Eligible","Enrolled",1,50.077278137207,"After",21.5302314758301,64,41,0,2,1,1,4,1,1,0,43.8400229437422,1
73,5571,"Treatment","Promotion","Eligible","Enrolled",1,50.077278137207,"Before",18.2437610626221,63,41,0,2,1,1,4,1,1,0,43.8400229437422,1
73,5572,"Treatment","Promotion","Eligible","Enrolled",1,39.4126739501953,"Before",10.7967510223389,32,29,6,0,0,1,6,1,1,0,43.8400229437422,1
73,5572,"Treatment","Promotion","Eligible","Enrolled",1,39.4126739501953,"After",10.6627054214478,33,30,6,0,0,1,6,1,1,0,43.8400229437422,1
73,5573,"Treatment","Promotion","Eligible","Enrolled",1,37.1715621948242,"Before",8.83874034881592,52,29,0,3,0,1,7,1,0,0,43.8400229437422,1
73,5573,"Treatment","Promotion","Eligible","Enrolled",1,37.1715621948242,"After",9.60341930389404,53,30,0,3,0,1,7,1,0,0,43.8400229437422,1
73,5574,"Treatment","Promotion","Eligible","Enrolled",1,39.6445121765137,"After",4.3498363494873,38,29,3,0,0,1,6,1,1,0,43.8400229437422,1
73,5574,"Treatment","Promotion","Eligible","Enrolled",1,39.6445121765137,"Before",11.1528902053833,37,28,3,0,0,1,6,1,1,0,43.8400229437422,1
73,5576,"Treatment","Promotion","Eligible","Enrolled",1,44.8995361328125,"After",15.6493101119995,28,21,3,0,0,1,4,1,0,0,43.8400229437422,1
73,5576,"Treatment","Promotion","Eligible","Enrolled",1,44.8995361328125,"Before",13.3772201538086,27,20,3,0,0,1,4,1,0,0,43.8400229437422,1
73,5577,"Treatment","Promotion","Eligible","Enrolled",1,47.6816062927246,"After",14.7112951278687,31,22,0,0,0,1,5,1,0,0,43.8400229437422,1
73,5577,"Treatment","Promotion","Eligible","Enrolled",1,47.6816062927246,"Before",10.7281036376953,30,21,0,0,0,1,5,1,0,0,43.8400229437422,1
73,5578,"Treatment","Promotion","Eligible","Enrolled",1,43.6630592346191,"Before",12.9841375350952,33,29,3,0,0,1,5,1,0,2,43.8400229437422,1
73,5578,"Treatment","Promotion","Eligible","Enrolled",1,43.6630592346191,"After",27.0193023681641,34,30,3,0,0,1,5,1,0,2,43.8400229437422,1
73,5579,"Treatment","Promotion","Eligible","Enrolled",1,53.1684684753418,"Before",16.6155414581299,62,47,0,0,0,1,4,1,1,1,43.8400229437422,1
73,5579,"Treatment","Promotion","Eligible","Enrolled",1,53.1684684753418,"After",15.840521812439,63,48,0,0,0,1,4,1,1,1,43.8400229437422,1
73,5581,"Treatment","Promotion","Eligible","Enrolled",1,52.5502319335938,"After",20.9887733459473,63,61,0,0,0,1,2,1,0,0,43.8400229437422,1
73,5581,"Treatment","Promotion","Eligible","Enrolled",1,52.5502319335938,"Before",20.1936492919922,62,60,0,0,0,1,2,1,0,0,43.8400229437422,1
73,5583,"Treatment","Promotion","Eligible","Enrolled",1,54.0958251953125,"After",28.6917381286621,49,45,0,0,0,1,2,1,0,0,43.8400229437422,1
73,5583,"Treatment","Promotion","Eligible","Enrolled",1,54.0958251953125,"Before",19.5759868621826,48,44,0,0,0,1,2,1,0,0,43.8400229437422,1
73,5586,"Treatment","Promotion","Eligible","Enrolled",1,39.6445121765137,"Before",11.6384449005127,36,28,2,1,0,1,6,1,1,3,43.8400229437422,1
73,5586,"Treatment","Promotion","Eligible","Enrolled",1,39.6445121765137,"After",12.6992712020874,37,29,2,1,0,1,6,1,1,3,43.8400229437422,1
73,5591,"Treatment","Promotion","Eligible","Enrolled",1,44.7449760437012,"Before",12.3961219787598,30,17,0,0,0,1,4,1,0,0,43.8400229437422,1
73,5591,"Treatment","Promotion","Eligible","Enrolled",1,44.7449760437012,"After",26.6074867248535,31,18,0,0,0,1,4,1,0,0,43.8400229437422,1
73,5592,"Treatment","Promotion","Eligible","Enrolled",1,48.8408050537109,"Before",17.7547721862793,52,45,0,0,0,1,3,1,0,0,43.8400229437422,1
73,5592,"Treatment","Promotion","Eligible","Enrolled",1,48.8408050537109,"After",29.0964965820312,53,46,0,0,0,1,3,1,0,0,43.8400229437422,1
73,5593,"Treatment","Promotion","Eligible","Enrolled",1,46.1360130310059,"Before",7.10120630264282,63,47,0,0,0,1,10,0,1,2,43.8400229437422,1
73,5593,"Treatment","Promotion","Eligible","Enrolled",1,46.1360130310059,"After",6.4874153137207,64,48,0,0,0,1,10,0,1,2,43.8400229437422,1
73,5595,"Treatment","Promotion","Eligible","Enrolled",1,37.4806785583496,"Before",7.74997186660767,28,25,2,0,0,1,7,1,0,0,43.8400229437422,1
73,5595,"Treatment","Promotion","Eligible","Enrolled",1,37.4806785583496,"After",13.2136545181274,29,26,2,0,0,1,7,1,0,0,43.8400229437422,1
73,5596,"Treatment","Promotion","Eligible","Enrolled",1,47.5270462036133,"After",10.4280996322632,25,22,9,0,0,1,4,1,0,0,43.8400229437422,1
73,5596,"Treatment","Promotion","Eligible","Enrolled",1,47.5270462036133,"Before",13.1303377151489,24,21,9,0,0,1,4,1,0,0,43.8400229437422,1
73,5597,"Treatment","Promotion","Eligible","Enrolled",1,39.9536323547363,"Before",11.4517126083374,40,29,2,0,0,1,6,1,1,0,43.8400229437422,1
73,5597,"Treatment","Promotion","Eligible","Enrolled",1,39.9536323547363,"After",14.5137872695923,42,30,2,0,0,1,6,1,1,0,43.8400229437422,1
73,5600,"Treatment","Promotion","Eligible","Enrolled",1,39.4899520874023,"Before",12.2167263031006,34,41,0,2,1,1,6,1,0,0,43.8400229437422,1
73,5600,"Treatment","Promotion","Eligible","Enrolled",1,39.4899520874023,"After",3.02973771095276,35,41,0,2,1,1,6,1,0,0,43.8400229437422,1
